,content
1590,"""Sebaik-baiknya manusia adalah mereka yang bermanfaat bagi sesama"" -B.J. Habibie.
.
.
Selamat jalan Bapak B.J. Habibie. Terima kasih atas segala jasa, karya, dan dedikasi untuk negeri.
.
.
#UAJYHumanis #RIPBJHabibie… https://t.co/TA9Spu0yoO"
1591,"Info from bulutangkis_uajy -  Hallo teman teman, adik-adik, kakak-kakak mahasiswa mahasiswi UAJY semuanyaahhh👋😊😍 Kalian merasa jago badminton tapi bingung mau salurin bakatnya dimana? Atau mau sekedar cari keringat… https://t.co/pmQpDlUTeL"
1592,"KKN 76 UAJY Sintang - Ketapang
Proker Utama : Mamberantas kebakaran hutan https://t.co/RZTKJl6YEJ"
1593,"@bunnyblasters @collegemenfess Uajy nih, kamu?"
1594,"Pada mulanya  adalah Firman; Firman itu bersama-sama dengan Allah dan Firman itu adalah Allah."" Yohanes 1:1

Demikian kira2..😍😍

evant_alviando 
katolikvidgram 
@unparofficial 
garudakatolik_uajy 
katolikmedia… https://t.co/Gesj9v5QWl"
1595,Atma Jaya Yogyakarta Sambut 27 Mahasiswa Asing Program Beasiswa https://t.co/DxDxoyDaAJ via @medcom_id #UAJYBerita #UAJY #AtmaJogja
1596,Kobe Gakuin University Dan UAJY Adakan Program Pertukaran Mahasiswa Yogya | GudegNet https://t.co/FfXPxqJbxP via @gudegnet #UAJYBerita #UAJY #AtmaJogja
1597,Informasi lowongan kerja. Untuk dimanfaatkan. https://t.co/FFJ3XLYBO2
1598,Informasi lowongan kerja. Untuk dimanfaatkan. https://t.co/bgO4v3mUYE
1599,#INFO : Pengumuman Terkait DIES UAJY ke 54 tahun 2019. Untuk diperhatikan https://t.co/wPC4hW8nXd
1600,Perguruan Tinggi dari Jepang Belajar Kebencanaan di UAJY https://t.co/3GKh1XvpTK via @medcom_id #UAJYBerita #UAJY #AtmaJogja
1601,Kapan hari lewat kampus mrican arah STM itu (biasanya cm lewat yg arah kampus yg adep2an ama UAJY); anjirrr fakultas w bikin gedung baru. Apik! Wah kuliah meneh neng kene ragat uang gedung e marai gumoh mesti. Pen kuliah lg ☹️
1602,@leavnsplx @LuluAsa1 @OryzaRaras ilkom uajy? sini guis gak bikin pusing. cuma minum yang pusing pusing aj
1603,@esmiloangett sepertinya UAJY. cmiiw
1604,Perguruan Tinggi dari Jepang Belajar Kebencanaan di UAJY https://t.co/lJOZCwIlWi https://t.co/kCC9BFfQ9h
1605,"Jadi sebenarnya itu presensi tugas atau presensi kehadiran sih yang betul? @uajy 

Atau semuanya hanya berdasarkan otoritas dosen saja?"
1606,"Menyenangkan, 27 Mahasiswa Asing Kuliah di UAJY https://t.co/jBeetUE9lO via @radarjogja #UAJYBerita #UAJY #AtmaJogja"
1607,"Menyenangkan, 27 Mahasiswa Asing Kuliah di UAJY https://t.co/W8bIQbo9zk via @radarjogja"
1608,22/09/2019 Lomba Baris Berbaris Tingkat SMA/SMK se-DIY | Kampus Thomas Aquinas @uajy | GRATIS! https://t.co/mRBLOUmk8T
1609,@afriza_aa Aduhhh mauuuuu tp gamau di uajy;(
1610,UAJY Sambut 27 Mahasiswa Asing Program Beasiswa https://t.co/XSMB4qKPaH #krjogja via @krjogjadotcom #UAJYBerita #UAJY #AtmaJogja
1611,@CampusBoys_UAJY Sedang membahasa PSS atau tidak? Mimind sedang mengamati pergerakan maba maba yang masih suka menggerembol dengan kelas semester satunya
1612,"@CampusBoys1976 sini kantin kampus 4 min, banyak ciwi-ciwiii"
1613,Pustakawan UAJY Sabet Juara III Pustakawan Berprestasi Yogya | GudegNet https://t.co/T3mOAA9ogy via @gudegnet #UAJYBerita #UAJY #AtmaJogja
1614,Wisuda UAJY: Rektor Peringatkan Wisudawan Agar Tak Korupsi dan Menjaga Lingkungan https://t.co/1sDTT0uCPF via @harian_jogja #UAJYBerita #UAJY #AtmaJogja
1615,@kirekswasta @hofdum aku kan jg pgn di uajy di buat gini2..
1616,@dek_ffa @CampusBoys1976 @CampusBoys_UNY @amikom_boys @CampusBoys_UGM @CampusBoys_UMY @CAMPUSBOYS_UII @CampusBoys_UAJY @SarjanawiyataSF @VeteranCampus Lah koe Ra gelem dadi koor kok
1617,"Congrats @fransiskaevelin , @margaretanovitt , dan ishakkristiawan

Semoga makin sukses di jenjang kehidupan berikutnya!
.
#wisudauajy2019 #wisudauajy #wisudaatmajayajogja #atmajayajogja #atmajogja #uajy #uajy2019… https://t.co/v8WWI9zHAB"
1618,"Satu udah lulus ishakkristiawan
Doakan aku, nyonyo_ketjil , bonbon_9719 , beserta michell_bs segera menyusul !
.
#wisudauajy #wisudauajy2019 #wisudaatmajayajogja #atmajayajogja #atmajogja #uajy #uajy2019 @… https://t.co/I53CVCu9Hn"
1619,"[ MAKRAB HIMAFORKA ] 

Telah dilaksanakan Malam Keakraban Kepengurusan Himaforka 2019/2020 pada hari Sabtu - Minggu, tanggal 31 Agustus - 1 September 2019 di Wisma Sejahtera 1.

Semoga dengan diadakannya MAKRAB ini, semangat melayani kita akan selalu berkobar. 🔥❤️ https://t.co/kJI5sf0XoG"
1620,@CampusBoys1976 @elja_radio @CampusBoys_UNY @amikom_boys @CampusBoys_UGM @CampusBoys_UMY @CAMPUSBOYS_UII @CampusBoys_UAJY @SarjanawiyataSF @VeteranCampus Sadhar ga ada nih?
1621,Uajy ngantuk https://t.co/s5JSj9alNG
1622,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CampusBoys_UGM @CAMPUSBOYS_UII @CampusBoys_UAJY @SarjanawiyataSF @VeteranCampus Ya ampuuun :(
1623,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CampusBoys_UGM @CampusBoys_UMY @CAMPUSBOYS_UII @CampusBoys_UAJY @SarjanawiyataSF @VeteranCampus Ampta yo gakono wkwk
1624,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CampusBoys_UGM @CampusBoys_UMY @CAMPUSBOYS_UII @CampusBoys_UAJY @SarjanawiyataSF @VeteranCampus bajilakk 😂 wangun
1625,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CampusBoys_UGM @CampusBoys_UMY @CAMPUSBOYS_UII @CampusBoys_UAJY @SarjanawiyataSF @VeteranCampus Cb uad kok raono saiki ngdi mas?
1626,"Seluruh anggota chapter wajib hadir, yang tidak hadir push up 50x waktu CB Camp besok. 
-ttd admin
@CampusBoys_UNY @amikom_boys @CampusBoys_UGM @CampusBoys_UMY @CAMPUSBOYS_UII @CampusBoys_UAJY @SarjanawiyataSF @VeteranCampus"
1627,"Live Streaming Upacara Wisuda UAJY Periode IV TA. 2018/2019
https://t.co/E0MTHTJBAF https://t.co/c3R7b44sPL"
1628,"Selamat ulang tahun untuk aku, elsye, ex-rektor uajy pak Sri, cik Val, kak winda, fira, dan semesta yg berbahagia pada sabtu kliwon ini!"
1629,@cicicpt Sering terjadi di fisip uajy ni yg begini modelannya
1630,Wisuda UAJY: Rektor Peringatkan Wisudawan Agar Tak Korupsi dan Menjaga Lingkungan https://t.co/xpAi5abMdM https://t.co/T7LPoUQiij
1631,"#INFO : Pelatihan Penulisan Jurnalistik dan Sarasehan Pustaka ""Pemilu dan Pemberantasan Korupsi"" dalam rangka Kegiatan Promosi Perpustkaan Dies Natalis UAJY ke-54. Untuk dimanfaatkan. https://t.co/DJENCath8l"
1632,Esmi Raih Juara III Pustakawan Berprestasi https://t.co/kpXxzTRDJC #UAJYBerita #UAJY #AtmaJogja
1633,22/09/2019 Lomba Baris Berbaris Tingkat SMA/SMK se-DIY | Kampus Thomas Aquinas uajy Jogja | gratis ~@uajy  https://t.co/GMBHqSkNa1
1634,"Sekolah itu tidak mudah. Kalo mudah, leha2 aja di rumah - Dosen MIK UAJY, 2019."
1635,@SeputarEvent  22/09/2019 Lomba Baris Berbaris Tingkat SMA/SMK se-DIY | Kampus Thomas Aquinas @uajy | GRATIS! https://t.co/Jx2x22Irem
1636,@YogyakartaCity  22/09/2019 Lomba Baris Berbaris Tingkat SMA/SMK se-DIY | Kampus Thomas Aquinas @uajy | GRATIS! https://t.co/nHoL4nwJ9L
1637,@JogjaUpdate 22/09/2019 Lomba Baris Berbaris Tingkat SMA/SMK se-DIY | Kampus Thomas Aquinas @uajy | GRATIS! https://t.co/hp0l4ZGq2Q
1638,&lt;---- tiada hari tanpa ke ksi uajy
1639,"#INFO_MISA : Misa Jumat Pertama pada:
Hari/Tanggal : Jumat, 6 September 2019
Jam : 18.00
Tempat : Ruang Seminar Lt.2 Kampus 3 UAJY
Untuk dimanfaatkan https://t.co/zHN9CLmv7Y"
1640,#INFO_OPREC : Open Recruitment Komunitas Garuda Katolik UAJY. Pendaftaran : 22 Agustus-18 September 2019. Untuk dimanfaatkan. https://t.co/MoR1aLeBNx
1641,"Generasi muda, kreatif, inovatif yang siap menyongsong revolusi 4.0, wajib dan harus hidupkan jiwa nasionalismu!!!
Kalian terpanggil bergabung dan mengikuti *Lomba Baris-Berbaris Dalam Rangka Dies Natalis ke 54th UAJY bagi SMA / SMK se-DIY.* @uajy 
@eventjogjakita @JogjaEvent_ https://t.co/whF1rLsoR1"
1642,@SarjanawiyataSF @CampusBoys_UMY @VeteranCampus @CampusBoys1976 @CampusBoys_UNY @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UAJY @VeteranBoys1976 Boleh dicoba lagi ko😝
1643,"@VeteranCampus @CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UAJY @VeteranBoys1976 @SarjanawiyataSF Woh woh woh, ra oleh pyx lho ya😝"
1644,"Generasi muda, kreatif, inovatif yang siap menyongsong revolusi 4.0, wajib dan harus hidupkan jiwa nasionalismu!!!
Kalian terpanggil bergabung dan mengikuti *Lomba Baris-Berbaris Dalam Rangka Dies Natalis ke 54th… https://t.co/wOyra3ztLr"
1645,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UMY @CampusBoys_UAJY @VeteranBoys1976 @SarjanawiyataSF Haaa waniiiiiiii
1646,"@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UMY @VeteranBoys1976 @SarjanawiyataSF SIAPPPP, siap ngrepoti yang lainnya 😊"
1647,@CampusBoys1976 @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UMY @CampusBoys_UAJY @VeteranBoys1976 @SarjanawiyataSF turaaah😛
1648,@SarjanawiyataSF @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UMY @CampusBoys_UAJY @VeteranBoys1976 bentukmu:(
1649,@SarjanawiyataSF @CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UMY @CampusBoys_UAJY @VeteranBoys1976 wkwkwkkw... Lucu 🥺
1650,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UMY @CampusBoys_UAJY @VeteranBoys1976 Nyiapke boyok dulu ndanqueeee https://t.co/CPYYZWGjDN
1651,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UAJY @VeteranBoys1976 @SarjanawiyataSF Siap komsndannnnnn gueee
1652,@CampusBoys_UMY @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UAJY @VeteranBoys1976 @SarjanawiyataSF Oke sunggi aku yo sesok
1653,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UAJY @VeteranBoys1976 @SarjanawiyataSF Ha ngopo ra wani? Aku og!
1654,Ayo sesok sebtu do wani moshing ra ? @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UGM @CampusBoys_UMY @CampusBoys_UAJY @VeteranBoys1976 @SarjanawiyataSF
1655,"@DMenfess Mie afui nder, belakang UAJY."
1656,@applepayyyyy @uajy Lah minta cashback po
1657,@KatolikG @uajy Iyooo...semangat e keren!
1658,@ZuAndreas Cah @uajy Mo?
1659,"Wisuda UAJY, Rektor: Rawat Lingkungan Rumah Kita Bersama Yogya | GudegNet https://t.co/HrbJ6LVEE5 via @gudegnet #UAJYBerita #UAJY #AtmaJogja"
1660,"Sudah Lulus, Alumni UAJY Diminta Tetap Jaga Integritas https://t.co/ttumMh7WDL via @harian_jogja #UAJYBerita #UAJY #AtmaJogja"
1661,"Halo semuanya! Mari bantu wujudkan impian PSM UAJY untuk dapat mengharumkan nama Indonesia di 2019 Busan Choral Festival and Competition pada bulan Oktober nanti! Bantu donasi dengan klik https://t.co/XlGegNumm0

Terus ikuti progres dan kegiatan kami di instagram @psmuajy!"
1662,"[REPORT]

Halo semuanya😊

Pada hari Senin, 2 September 2019, pukul 12.30 WIB telah diadakan pelantikan pengurus baru dari 4 lembaga di Auditorium Kampus 3 Gedung Bonaventura UAJY.

Mari kita doakan semoga pengurus baru periode 2019/2020 ini bisa menjalankan tugas mereka. 😊🙏🏽 https://t.co/26TtDZYQd3"
1663,"[ANNIVERSARY 11TH KELUARGA BESAR MAHASISWA DAYAK ATMAJAYA YOGYAKARTA]
Adil Ka' Talino, Bacuramin Ka' Saruga, Basengat Ka' Jubata
SPECIAL ANNIVERSARY OF KBMDA PRESENT 

- Mobile Legend Competition
- PUBG Mobile… https://t.co/rzL8NjYm9f"
1664,"Halo sobat muda yang dikasihi Tuhan...
Tidak terasa bulan telah berganti, marilah kita bersama-sama menyambut berkat dan mengucap syukur kepada Tuhan dalam perayaan ekaristi Jumat Pertama bulan September bersama… https://t.co/JF6jQIAfTM"
1665,"@CampusBoys_UNY Siap boskuuu, tetep dadi contoku yaaa 😘"
1666,@CampusBoys_UAJY Semangat boy!
1667,@CampusBoys_UAJY Top tenaaaan semangat ✊🏻
1668,ini uajy gaada niatan bikin ini apa? https://t.co/drBq9YBeku
1669,"Info from swimming_uajy -  Hallo S.W.A.J 🏊👋 Kabar baik untuk kalian yang menunggu nunggu pembukaan anggota baru UKM RENANG, 🙏🙏
Hari ini kami sudah buka stand di tiap tiap kampus, ayooo mampir ke stand buruan daftar… https://t.co/qRjFKYGLss"
1670,"@uradn @leksa @dewikr @almascatie @susipudjiastuti Sepertinya bisa digabungkan dengan model yang dikerjakan teman-teman Prodi SI UAJY ini ya: https://t.co/2WMZNqETnv. Eh, tapi plantseed kan untuk komersial ya 😅"
1671,@MafiaWasit Salam P.S RAS UAJY !
1672,@askmenfess Masih dibasement uajy nder
1673,"[KALENDER SEPTEMBER]

Halo 😁

Tidak terasa yaa kita sudah menjalani Tahun Ajaran Baru 2019/2020 dan telah memasuki bulan September 😄😄

Berikut kalender bulan September untuk membantu teman-teman melihat tanggal - tanggal penting dalam kegiatan perkuliahan.

Tetap semangat 💪💪 https://t.co/GygUlybkQW"
1674,"[TAHUN BARU HIJRIAH]

Tahun Hijriah mulai berganti Menyambut Muharram dengan sepenuh hati. Saatnya mengintroksi diri agar kedepannya menjadi lebih baik lagi.

Selamat Tahun Baru 1441 Hijriah
_________________________
HMTI UAJY 18/19
#MudaDinamisBerintegritas https://t.co/bgAnOoh1vY"
1675,"[TAHUN BARU ISLAM]

Lembar yang lama telah usai
Tibalah saatnya untuk memulai lembaran baru dan mensucikan diri dari segala kesalahan yang lalu

Himaforka mengucapkan 
Selamat Tahun Baru Islam 1441 Hijriah 🙏🏻🙏🏻

Semoga menjadi tahun yang penuh berkah bagi kita semua 🌠🌠 https://t.co/Sill82d1jZ"
1676,"@collegemenfess Awal : UPNVY/UGM (Teknik Geologi)
Now : UAJY (Teknik Industri)
Rencana Allah memang indah."
1677,Jaman2 masi aktif Image. Diminta wawancara dan nulis artikel ttg lomba basket FIK UNY Vs FTI Uajy ke kidul loji aja berangkat. Bela-belain naik motor berdua sama orang doyan kebut2an .__.
1678,"[LIVE STREAMING] FESTIVAL KREATIF ""GAMELAN YANG MEMEKARKAN KREATIVITAS DAN KARAKTER ANAK""
https://t.co/8yG34b7YB3"
1679,"Dulu pernah di atm deket uajy, pas mau ambil, aku ditepuk bahu kiriku sama bapak² pake batik.

Ga tau kayaknya ga mempan gendamnya ke aku, trus aku nengok ke belakang, bapak²nya cengar cengir terus ngacir langsung naik motor.

Pas mau pergi baru ngeh, ini orang mau nganu nih"
1680,"[ HARI SUMPAH PEMUDA ]

Kami segenap keluarga besar Himaforka UAJY mengucapkan

Selamat Hari Sumpah Pemuda! ✊🏽✊🏽

Semoga pada perayaan ini kita dapat mengamalkan nilai-nilai Sumpah Pemuda dan selaku mengobarkan semangat kita! 💪🏻💪🏻 https://t.co/hRosK6qeFj"
1681,"""Kita jangan mewarisi abu dari sumpah pemuda tapi kita harus mewarisi api dari sumpah pemuda"" (Ir. Soekarno). 
Selamat Hari Sumpah Pemuda. Satukan hati, satukan semangat, untuk selalu menjadi satu Indonesia. 
#UAJYBerintegritas #UAJYPeringatan #HariSumpahPemuda
#AtmaJogja
#UAJY https://t.co/6ESqd61t72"
1682,"""Kita jangan mewarisi abu dari sumpah pemuda tapi kita harus mewarisi api dari sumpah pemuda"" (Ir. Soekarno). 
Selamat Hari Sumpah Pemuda. Satukan hati, satukan semangat, untuk selalu menjadi satu… https://t.co/5MAT9ccl4p"
1683,"""Beri aku 1.000 orang tua, niscaya akan kucabut semeru dari akarnya. Beri aku 10 pemuda niscaya akan kuguncangkan dunia.""
- Ir Soekarno -

Selamat Hari Sumpah Pemuda 2019
Bersatu Kita Maju.

""Satu FBE, Viva Atma Jogja!""

#sumpahpemuda #sumpahpemuda2019 #fbeuajy #uajy #atmajogja https://t.co/1SrlvhRCWw"
1684,@jogjamfs kpbb uajy?
1685,@MUSIC_FESS Adhitia Sofyan pas acara sepekan arsitektur uajy.
1686,@Will_IAm_Fake Uajy banyak yang minta jadi ptn ya wil? wkwk
1687,"Selamat datang temen2 mahasiswa dari FBE UAJY jogja 🙏
.
#desawisata 
#desawisatagrogol 
#desawisatagrogolsayegan 
#desabudaya 
#outbound 
#outbond 
#outbondjogja 
#outbondjogjamurah 
#outbondsleman 
#jogja… https://t.co/wVXUOw4jLP"
1688,@engki19211492 Bersyukur dan merenung sambil menikmati senja di kampus 2 UAJY
1689,INI MAHHH COCOK BANGET VIBENYA JADI KOKO” UAJY KAMPUS 2 WKWKWKKK https://t.co/8lMNKPDFq7
1690,"@uajy Workshop ini membahas Metode Penelitian Kualitatif pd hari 1 dengan pembicara Samiaji Sarosa, Ph.D &amp; Kuantitatif dengan pembicara P. Insap Santosa, Ph.D.
Peserta berasal dr dosen"" Prodi Sistem Informasi,Teknik Informatika,&amp; Administrasi Bisnis dr beberapa Universitas di Indonesia"
1691,"Kamis-Jumat, 19-20 September 2019 lalu Prodi Sistem Informasi @uajy  menyelenggarakan Workshop Metodologi Penelitian Kualitatif dan Kuantitatif di Bidang Sistem Informasi bertempat di Gaia Cosmo Hotel Yogyakarta. https://t.co/QPoCuvtFpp"
1692,"Selamat! 
Atas pencapaian Re-akreditasi A, Program Studi S-1 Arsitektur UAJY. 

Terima kasih kepada seluruh sivitas akademika yang telah berpartisipasi dan bekerja sama dalam kegiatan Re-akreditasi Program Studi S-1 Arsitektur UAJY. 
#UAJYUnggul #FTUAJY  #UAJY #AtmaJogja https://t.co/Wzc7312LP8"
1693,"Selamat! 
Atas pencapaian Re-akreditasi A, Program Studi S-1 Arsitektur Universitas Atma Jaya Yogyakarta. 

Terima kasih kepada seluruh sivitas akademika yang telah berpartisipasi dan bekerja sama dalam kegiatan… https://t.co/yATSMgcSOs"
1694,Tim Program Kemitraan Masyarakat UAJY Dampingi Komunitas ADECO https://t.co/1jSuedM1CL via @tribunjogja
1695,"Selamat! 
Atas pencapaian Re-akreditasi A, Program Studi S-1 Arsitektur Universitas Atma Jaya Yogyakarta. 

Terima kasih kepada seluruh sivitas akademika yang telah berpartisipasi dan bekerja sama dalam kegiatan… https://t.co/1bTv4No2Ka"
1696,Tim Program Kemitraan Masyarakat UAJY Dampingi Komunitas ADECO https://t.co/GX46G8mkRB
1697,"Menyusuri Seturan, Babarsari, UAJY, Batan, J Walk, UPN Yogyakarta #JogjaIstimewa https://t.co/cnUj3yghTB via @YouTube"
1698,Bersama UAJY champions di acara Optimalisasi iPad. Proud of you guys👍@intanad_ ⁦@Charletviola⁩ #emaxeducation #uajychampions https://t.co/8LLABqQa6S
1699,@ndnrania uajy kok dijadiin kampus impian sih? Jadi bangga nih wkwkkwwk
1700,@collegemenfess UAJY.. dulu udah dpt lwt jalur beasiswa prestasi cm tgl daftar ulang.. tp ortu gak ngizinin😂
1701,Psm uajy 10 terbaik padus di indonesia
1702,"Rekap Program Immersion UAJY di Nanjing Xiaozhuang University. 

Di hari-hari terakhir pelaksanaan Program, seluruh peserta Immersion dibawa mengikuti Bakti Sosial di Yayasan Dukungan Keluarga untuk Anak-Anak Autis… https://t.co/plRm9YkydO"
1703,"Info from pkmuajy -  Hollaa Sobat-sobat kreatif! 
Masih bingung pembuatan proposal PKM yang tepat? Yuk sempurnakan propsalmu di: ""Workshop 2: Penyempurnaan Proposal""
📆  Jumat, 25 Oktober 2019
⏲  16.00 WIB
📍Ruang:… https://t.co/HcXpmam090"
1704,"Info from @pascauajy  -  Magister Arsitektur Program Pascasarjana UAJY akan mengadakan Kuliah Umum dengan pembicara :
1. Prof. Dr.-Ing. Ir. Gagoek Hardiman (Dosen/staff pengajar DAFT Universitas Diponegoro) dengan… https://t.co/bk3XuNQjLb"
1705,"Liners! Buat yang pengen tahu seberapa menariknya kampus Fisip UAJY, bisa cek link video berikut. Selamat menonton!
https://t.co/mczhQKyMoL #Update #news #fisipuajy"
1706,"Yuk didenger, terutama buat Liners yg kepo banget soal kampus Fisip UAJY. Kalau masih bingung, tenang, ada video kok setelah ini... 
https://t.co/E85JkFcJal"
1707,"Intipmedia presents : 5 Dosen Terhits UAJY! Kalian penasaran kan, siapa aja sih dosen terhits hasil pilihan mahasiswa? 😆 yuk gas aja langsung cek di -&gt; https://t.co/O6HMJ4EjsG

#JMMUAJY2019
#JMMUAJY2019B
@masboi"
1708,Kampus FISIP UAJY memiliki spot foto yang instagram-able loh! Spot mana aja nih yang udah kalian coba? https://t.co/ZfuOhYmfz7
1709,4 SPOT FOTO MENARIK FISIP UAJY https://t.co/2sUP2pEZGb
1710,Kocak anjirr percinlokan antara admin icom dan mas uajy wkwkwkwkw
1711,"4. Toilet Tengah Lantai Dua
Toilet ini strategis karena berada pada tengah gedung di setiap lantai FISIP UAJY. Ukuran toilet ini lebih kecil dan sempit dari toilet lantai satu dekat parkiran belakang, tapi tidak kalah dalam segi kebersihan dan kenyamanannya https://t.co/ezkBIYEA7e"
1712,"Halo pembaca https://t.co/Zm6qC1QEam! Pada thread pertama ini, kami akan membahas tentang lima toilet ternyaman yang ada di lingkungan FISIP UAJY menurut https://t.co/Zm6qC1QEam!"
1713,"Info from presmaftb_uajy -  [W O R K S H O P  F O T O G R A F I]

Hallooo sobat fotografii !! 👋👋📷
Kami dari PRESMA akan mengadakan workshop fotografi bertemakan ""Sanctuary"".
Acara inii cocokk nihh bagi kalian yang… https://t.co/No5jKZfThQ"
1714,Informasi Lomba. Untuk dimanfaatkan. https://t.co/RiFA94we3k
1715,@collegemenfess Uajy bebas kayaknya asal jempolnya ngga keliatan kemana mana
1716,@isnansayyidinaa Gelandang andalan ras uajy po 😍😍
1717,"Pertemuan sebagian alumni @uajy Manado, SULUT dengan Bendahara KAMAJAYA @wisatabaharirestomdo
#kamajaya
#vivauajy https://t.co/97LsZchGsT"
1718,@lanovemRdnwu @jokowi @gojekindonesia @AIS_BYL @RadioGeFM @InformasiBWI @AIS_JBR @CISCsolo @MIsezSMG @ICI_Jayapura @himajawafbsuny @uajy Akhirnya iblis gerombolan mereka yg sesungguhnya dikeluarin.
1719,"@OppaYudhistira Ga usah gitu, ga ada apa2nya lah aku dibandinh kw yg dulu jd perwakilan mahasiswa paling berprestasi se uajy"
1720,"Mahasiswi Magang UAJY Berkunjung ke Vihara Karangdjati

Sebagai bagian dari magang di Institut DIAN/Interfidei, Dyna (mahasiswi Universitas Atma Jaya Yogyakarta/UAJY) mengunjungi Vihara Karangdjati,… https://t.co/RUoDwer6J9"
1721,Terima kasih Tuhan diberi kesempatan untuk berbagi dengan para mahasiswa Universitas Atma Jaya Yogyakarta (UAJY) dan perwakilan himpunan mahasiswa program studi Sistem Informasi yang tergabung dalam Ikatan Mahasiswa... https://t.co/N6AhMQNTkp
1722,@uajy min...klo mau legalisir...tp jauh dluar Kota gmna ya...
1723,@collegemenfess hukum uajy mah ini
1724,Informasi Turnamen Futsal. Untuk dimanfaatkan. https://t.co/SH0p4elC8f
1725,@YdhAdsmr @uajy Mas ini si polsek mana mas?
1726,@uajy Makasih mind.🙏
1727,"@YdhAdsmr Selamat pagi, terima kasih atas informasinya.
Akan segera kami tindak lanjuti."
1728,@KatolikG @ZuAndreas @uajy bu dekan sampun sare.
1729,"👰Romo @ZuAndreas kan kuliah di Fakultas Hukum @uajy 
👳Iya, kenapa? 
👰Romo tau gak hukum kasih yang kedua? 
🤶 Kasihilah sesamamu manusia seperti dirimu sendiri.
👰Mau nggak Romo melaksanakan hukum ini kepadaku? 
🤶Bentar.. Tak takon Bu Dekan! 😎 https://t.co/mxkPq478tl"
1730,"Duta Damai Yogyakarta bersama Universitas Atma Jaya Yogyakarta bersinergi mengadakan ""Seminar Wawasan Kebangsaan untuk Milenial di Era Digital""

📍Ruang Seminar Ekonomi, Gedung Bonaventura lt.2, Universitas Atma Jaya Yogyakarta (UAJY)
📆 Sabtu, 19 Oktober 2019 
⏰ 09.00-14.00 WIB https://t.co/aHibZsEY4n"
1731,"Duta Damai Yogyakarta bersama Universitas Atma Jaya Yogyakarta bersinergi mengadakan ""Seminar Wawasan Kebangsaan untuk Milenial di Era Digital""

📍Ruang Seminar Ekonomi, Gedung Bonaventura lt.2, UAJY
📆 Sabtu, 19 Oktober 2019 
⏰ 09.00-14.00 WIB

#DutaDamaiYogyakarta https://t.co/BPv7weLSKK"
1732,"Hay Sobat muda!! 🤗🤗
Kalian freshgraduate? 
Atau lagi cari pekerjaan?? 

Kesempatan emas sekali buat kalian semua.. 🥳🥳

Universitas Atma Jaya Yogyakarta akan mengadakan acara JobFair pada :
🗓 : Kamis - Jumat 
📆: 7-8… https://t.co/EirEVQKRmY"
1733,Tim Alumni UAJY Juara I Sayembara Desain Taman Margasatwa Ragunan https://t.co/VajQ2QbYnU #UAJYBerita #UAJY #AtmaJogja
1734,7-8/11/2019 JOB FAIR UAJY | 08.00-16.00 WIB | Auditorium Kampus II Gd. Thomas Aquinas Babarsari | FREE | Terbuka untuk umum https://t.co/R4XcxaJ3Xn
1735,"Dosen Universitas Atma Jaya Yogyakarta Rancang Penataan Curug Banyunibo Bantul
https://t.co/7ThtV68MOO #UAJYBerita #UAJY #AtmaJogja"
1736,@jogjamfs uajy g sekalian?
1737,"@jogjamfs aku cedak seng cabang babarsari, mie ayam afui mburi kampus uanjayyy (uajy)"
1738,"""Sampai kapanpun kamu gak akan menemukan                orang yang cocok, tapi yang akan kamu temukan adalah orang yang bisa saling menjadi cocok""

-Bintang Nusantara, Dosen Pendidikan Moral dan Agama UAJY"
1739,Dosen Universitas Atma Jaya Yogyakarta Rancang Master Plan Kawasan Wisata Curug Banyunibo Bantul https://t.co/mTeENNogSQ #UAJYBerita #UAJY #AtmaJogja
