,content
333,"Bentrokan Pendukung Kubu 02 Dekat Kampus UKDW Tewaskan Dua Mahasiswa [Disinformasi]

Narasi : Berdasarkan pemantauan tim Jabar Saber Hoaks, beredar di media sosial informasi bentrokan pendukung kubu 02 dekat kampus...

Selanjutnya di https://t.co/FfhiymjgQ2

#jabarhantamhoaks https://t.co/fS4gSM5IEM"
334,@edthingy Umy ukdw
335,"dah sih itu aja bahasan ttg toilet. bnyk bahasan ttg uniknya hal hal di ukdw, kalo kalian suka retweet aja dgn komentar trus kasih masukan siapa tau aku bisa bantu. bhaay.."
336,"hai, untuk cerita pengalaman di kampusku, usahakan kalian anak kampus ukdw jogja ya, kalo engga waduh kalian bisa gk ngerti thread ini hehehee kalo setuju, bisa retweet atau mutualan aja hehehe"
337,"Toilet terbersih sampai terjorok yg ada di UKDW.
A THREAD."
338,"Rasanya abis presentasi kantor pengen bet buang uneg"", fix ke jogja skalian test slb, gudeg bromo, pak barri/pong, nasgor babi ukdw, abis itu ke cirebon nasi lengko pagongan, jamblang mangdoel, empal haji aput."
339,@voidintimacy Libur paskah bsk ini mayan lama kan kalo ukdw? Ditambah ada pemilu
340,"Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI LUHUR)
_
Tarif Sewa Kost… https://t.co/doSvmYjZkM"
341,"Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI LUHUR)
_
Tarif Sewa Kost… https://t.co/hnk6gMrsHT"
342,"#RekomendasiKost Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI… https://t.co/2SLqLC1x10"
343,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/Q8N3w3kejB
344,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
345,"Jum'at Semangaat ..
Agenda Kotaku Istimewa hari ini yaitu paparan di Kelurahan Klitren bersama teman-teman BKM, KSM, LPMK RW 7,7,8, Mahasiswa UKDW serta Dosen pembimbing lapangan… https://t.co/0tJYqr7nZU"
346,Munculkan Unicorn Baru UKDW Gelar 1.000 Startup Digital https://t.co/L6r5QfZftc https://t.co/ssfpzn2Bbo
347,Munculkan Unicorn Baru UKDW Gelar 1.000 Startup Digital https://t.co/L6r5QfZftc https://t.co/4gEDhcKW4q
348,UKDW PROFILE https://t.co/3CAwDFF7x0 lewat YouTube #sabda
349,@boksunga19 You deserve to be hepi beb! Maen lagi yuk 😭😭😭 kangeeeeen.. eh btw di ukdw kan beb?
350,@Dandhy_Laksono Mas kami mahasiswa S1 dan S2 UKDW dan Pagar Hijau Jogja tertarik nobar Sexy Killers. Apakah yang perlu kami siapkan? Makasih.
351,"Ingin lebih dekat kenal Kelas Inspirasi Yogyakarta? Tanggal 22 April 2019 kami hadir di Book Festival ""Today a Reader, Tomorrow a Winner"" persembahan P2KMM UKDW Yogyakarta. Pukul 09.00 sampai 17.00 WIB.
Ada stand KIY lhoo jadi bisa mampir, selain itu juga akan ada Talkshow.
#KIY7 https://t.co/rtTLUpnt20"
352,"@tinyunike Kosanmu daerah mna dik? Ak tinggal g jauh dr Ukdw jg kok, dkt Stero"
353,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/BKiQWdiJbN
354,@yashintaisnaini Kampus saya pindah di UKDW mba mohon maaf
355,"@tinyunike Kuliah di ukdw to? Ak jg djogja dik, ayok ketemu 🐒"
356,"@dodomadodo @ilympn jajal sebar brosur loker e ng pkl ngarep ukdw nek sore do, wkwk"
357,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmC3fsT lewat YouTube #sabda
358,"Nganter emak ke bri ukdw, ada mba2 manggil temennya ""tunggu anak setan"", emg bukti keakraban itu harus saling memaki ya?"
359,@bismahakim @ininandar Habis itu ribut di ukdw. Eaa~~ tawur tawur~
360,Kabar Kericuhan Pendukung 02 Dekat Kampus UKDW Tewaskan Dua Mahasiswa itu Hoax ☛  https://t.co/Mzuqr2kQso #news #beritaterkini #prabowosandi #capres2019 #2019gantipresiden #2019tetapjokowi
361,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/f2AsNnh4TI
362,Cek Fakta: [SALAH] Bentrokan Pendukung Kubu 02 Dekat Kampus UKDW Tewaskan Dua Mahasiswa https://t.co/6rcZeRVlff via @kabar_tangsel
363,@michaeltarigan Hoax ya mike. Udah dikonfirm pikak ukdw
364,Ndak kui tenanan ono cah ukdw mati mergo bentrok ro konvoi kampanye? Opo muk berita rajelas??
365,"@sundaaslipisan @Ibnu_Shan76 @TimurkotA Yang dicegat di pukul n ditembak air softgun di jl Mataram belakang hotel Garuda ( Inna Malioboro), klo di UKDW hoax, adik saya pulang lewat situ gak ada apa2"
366,"Andaikan ada yg terima pesan (seperti digambar) @PoldaJogja
Sudah klarifikasi bahwa itu HOAX. Saya dan rekan satpam yg berada di kampus UKDW,sudah menutup semua akses keluar masuk kampus,dan mhs ditahan di area kampus. 
@EmillyLuwita46 @OptimistJKW2019 @Dealova183 @NengHoesna https://t.co/LkYY4t71Zg"
367,"Berita hoax yg menyebutkan ada 2 korban jiwa mhs UKDW tidak benar. 
Pada saat kejadian, Polisi telah mengambil langkah tegas memisahkan massa dan menutup gang kampung Klitren sehingga kerusuhan tidak berlanjut. UKDW telah menutup gerbang dan meminta mhs utk tetap berada di dalam https://t.co/8KXG7t7mfO"
368,@marierteman @Guru_Plato Ini juga kemarin sehabis kampanye 02 di Kridosono di hadang di depan UKDW Klitren jenderal. https://t.co/Nlex7EYynE
369,"@pudlyjuliana bukan lagi kaa!! aku udh nangis2 aja di jalan, mana banyak jln ditutup, pas ada jalan dibuka yg dpn ukdw macet total abis itu tawuran dong lempar2an batu:)) kejebak, untung bima lgsg cari jalan buat puter balik mana udh nabrak2 sembarang krn org pd lari2an😭"
370,@TimurkotA Yg kejadian di depan UKDW . Tadi di serang dan beberapa laskar kena lempar batu dan bambu serta mobil laskar kena kaca sampe pecah . Semoga Allah segera membalasnya
371,Ini kampanye nmr 2. Kejadian tepat didepan kampus UKDW.. orng lg kls dijalan berisik suara motor lama2 ehh tawuran gimna coba
372,"Barusan dpt kiriman dari teman kantor. Di depan UKDW para pendukung Capres-Cawapres 02 tawur, rusuh, nge block jalan seenaknya sendiri, ngelawan arus lalu lintas seakan jalan raya punya mereka. Dan mereka semua... https://t.co/91rdyszD7W"
373,Di depan UKDW tadi sore ada kejadian apakah?
374,melewatkan keseruan tawuran didepan ukdw siang tadi
375,"Konfirmasi dari pak Henry selaku Rektor UKDW. 

Para alumni yth: berita hoax yg menyebutkan ada 2  korban jiwa mhs UKDW tidak benar. Memang telah terjadi insiden bentrokan antara masa peserta parpol tertentu... https://t.co/b2fbGv7AGk"
376,"@detikcom Ini juga hasil hadangan lawan sepulang kampanye di Stadion Kridosono hari ini.  Di hadang di Klitren atau depan UKDW Jogja,  mereka bawa sajam juga. https://t.co/acHEqR0HvE"
377,Kampus @UKDW tetap berusaha sebaik-baiknya menjaga keamanan dan keselamatan civitas academika UKDW. Semoga masa kampanye bisa tetap berlangsung aman dan damai.
378,Tadi siang memang terjadi insiden bentrokan antara masa peserta parpol tertentu sepulang kampanye di kridosono tadi siang dengan penduduk Klitren yg terjadi di sepanjang jalan Dr. Wahidin di depan kampus UKDW.
379,Berita hoax yg menyebutkan ada 2  korban jiwa mahasiswa UKDW tidak benar.
380,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/K3XOFNLNe1
381,"@TimurkotA Min, apa tadi yang terjadi di depan UKDW dan langensari?"
382,@KosalyaK Masha Allah tadi rame bgt. Massa tumpeh tumpeh. Timur smp flyover lempuyangan. UKDW. Utara sampai gramedia. Byk yg gak bs masuk. Macetttt jlan smp UGM. Pas jae nyenyetttt
383,"@TimurkotA @TehTJEMPLUNG @prabowo Kang,  td temen kita dari minomartani ada yg kena serangan di Klitren depan UKDW. https://t.co/nhzMFpcKk1"
384,"Barusan dpt kiriman dari teman kantor. Di depan UKDW para pendukung Capres-Cawapres 02 tawur, rusuh, nge block jalan seenaknya sendiri, ngelawan arus lalu lintas seakan jalan raya punya mereka. Dan mereka semua... https://t.co/cXE5bRpDUo"
385,@VandhiLiawan Di jogja mas. Depan kampus UKDW.
386,Tawuran kampanye disepanjang jalan depan ukdw sampe jembatan layang lempuyangan -__-
387,"@educationfess UII,Unriyo,Sanata Dharma,Atmajaya,UKDW,YKPN,UTY,Mercu Buana,Aisyiah,banyakk"
388,Yaallah ukdw uda kaya lautan manusia rame amatttttt
389,maem siyang dulu. abis dari UKDW --&gt; UGM --&gt; Kamehame. wes lelah banget https://t.co/530GqtDqvW
390,"@steklv Mau kuliah, kalo berangkat lewat belakang ukdw baliknya lewat depan bethesda skakaksk"
391,"@educationfess Uii,ykpn,uty,amikom,mercu,sanata,atmajaya,ukdw banyak kok"
392,per4an galeria &amp; ukdw macet ya...ada pengalihan jalur. entah ada apa. mungkin bunderan ugm &amp; per4an mirota kampus jg
393,"@educationfess uii, sanata, atmajaya, uty, amikom, ukdw, taman siswa, mercu, ykpn, aisyah, uajy, bnyk deh"
394,"@educationfess sadar, uajy, ukdw"
395,"@educationfess Uii, sanata dharma, ukdw, uajy, buanyak pokoknya"
396,"@educationfess Uii, atmajaya, ukdw, cokroaminoto, janabadra, gunung kidul, ust, mercu buana banyak pokoknya"
397,"@educationfess UII, sanata dharma, amikom, UTY, UMB, UKDW, dll banyak:((("
398,@educationfess Atmajaya ukdw sanata dharma
399,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
400,@UKDW
401,"#NUDCKopertisV
Round 1
STIM YKPB vs. UTY vs. UKDW vs. UGM

Motion attached below. https://t.co/88thQpQtgY"
402,"Kembali Jadi Rektor UKDW, Henry Feriadi Ajak Sivitas Akademika Perjuangkan Nilai Luhur https://t.co/8gMIs0CoVi"
403,KCC Sejong: Korean Center UKDW Membuka Kursus Intensif Persiapan Ujian EPS-TOPIK 2019 https://t.co/EjYwVNIGZS
404,"@andreasharsono Belum lagi kasus BALIHO mahasiswi berjilbab kampus UKDW 2016, KKR pendeta Youngren tahun 2007. KKR ini akhirnya dibatalkan karena ditolak seantero Yogyakarta. Banyak tulisan di jalanan, tembok-tembok kota berisi tulisan menolak diadakannya KKR tersebut."
405,Habis dari UKDW diskusi tentang pulau plastik
406,"@tubirfess UAJY, UKDW otw pindah habis ini"
407,"Terbuka untuk umum dan gratis.
#ukdw #dutawacana #eventjogja https://t.co/p5eW7gXhiD"
408,@taradiso Buatin thread buat temen2 kek gua ama momon serta kosan pak rt dong masa temen pendeta yg di UKDW doang 😛😛😛
409,Mampir sengsunan ukdw njuk munggah dengan hangat
410,"Wah mba @anggiasari_puji , dulu pas sma pernah ketemu (lihat tepatnya)  bertahun2 lalu di ukdw,pas jemput mama saya yg praktek di klinik ukdw. Lihat posternya di jalan bertanya2,bener sama engga orangnya.☝🏻dapil jogja. https://t.co/dRGuajB94Y"
411,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/zGx01YsLwX
412,Henri Feriadi Kembali Pimpin UKDW Yogyakarta https://t.co/9vzFt27l9k https://t.co/lBPn4IMob8
413,@tanya2rl UKDW
414,"Pelatihan Metodologi Pengajaran BIPA (Bahasa Indonesia bagi Penutur Asing), kerjasama UKDW dan APBIPA (Asosiasi Pengajar BIPA) Bali."
415,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/PmdnP2OEVf
416,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/xIKyWA37ju
417,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/Ea3b7wdPv6
418,"@mashikam Bibit intoleransi muncul ketika ada fui yg demo UKDW, kmdn muncul lagi ketika ada upacara Larung saji (sedekah laut) yg diobrak abrik entah oleh siapa..."
419,"Halo guys kami dari kelompok P2KMM Universitas Kristen Duta Wacana kelompok unggul 1 gelombang 1 akan mengadakan acara ""UKDW Animals Care"" pada hari Sabtu, 13 April 2019. Di Atrium Agape UKDW. Sama sekali tidak dipungut biaya dan yang pasti terbuka untuk umum. Yok ramaikann!!😘 https://t.co/lHBZYtFuvQ"
420,Henry Feriadi Kembali Jabat Rektor UKDW: https://t.co/BYg7cArJrC
421,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/gaAaJZUNek
422,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/bdO4z5YJ4C
423,"Pada tanggal 1 April 2019, bertempat di Auditorium Koinonia Universitas Kristen Duta Wacana (UKDW), Yayasan Perguruan Tinggi Kristen Duta Wacana (YPTK Duta Wacana) yang diwakili oleh Prof. Dr.... https://t.co/1HT7S5E3eu"
424,KCC Sejong: Foto-foto Kimbab Day Korean Center UKDW https://t.co/kvYEc5OmWa
425,UKDW Jogja Lantik Rektor dan Wakil Rektor periode 2019 – 2023 @ukdw https://t.co/KNpF6jgp7l
426,Rektor UKDW ajak sivitas akademika perjuangkan nilai mulia https://t.co/WtR91j89Q3
427,Henry Feriadi Kembali Dilantik Jadi Rektor UKDW https://t.co/XpoJ9CjPhH https://t.co/aQP4InETPz
428,Henry Feriadi Kembali Dilantik Jadi Rektor UKDW https://t.co/XpoJ9CjPhH https://t.co/wvOrq6YUkG
429,UKDW PROFILE https://t.co/3CAwDFF7x0 lewat YouTube #sabda
430,"@ryuniaa Di KCC Sejong UKDW yun,,"
431,YPTK Duta Wacana Lantik Rektor UKDW Periode 2019-2023 https://t.co/WTfvQTYELJ
432,"Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI LUHUR)
_
Tarif Sewa Kost… https://t.co/WiOJpFvugy"
433,"Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI LUHUR)
_
Tarif Sewa Kost… https://t.co/fAHzC3Z7hN"
434,"#RekomendasiKost  Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI… https://t.co/MNH8WJeRwY"
435,@BasmanBoss Wu u Odette e squeeze. Create each ukdw
436,"Saya setiap hari lewat depan UKDW, apakah iman saya berkurang?"
437,"Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI LUHUR)
_
Tarif Sewa Kost :
Bulanan :
1.000.000 -… https://t.co/RlkOULtAKB"
438,"Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI LUHUR)
_
Tarif Sewa Kost :
Bulanan :
1.000.000 -… https://t.co/4jp0TXhXhf"
439,"#RekomendasiKost Kost Executive Dipusat Kota | Kost Putra 5 menit ke Kampus UKDW
Peruntukkan : PUTRA
Alamat Kost : Jl Timoho II No 333.A, Timoho, Yogyakarta (TIMUR SMP PANGUDI LUHUR)
_
Tarif Sewa Kost :
Bulanan… https://t.co/Uzcm3yhu2q"
440,"@UMStwt @DianeDesierto @OfficialIIUM @UTama @unpak @UNLAbdg @Ipss_umy 
@uajy @UKDW  @mercubuana @umsofficial_ @globalunimus  @msiauni_kd @utm_my @mediumalaysia 

@NatUniv @UniversitiMalay @UMS_EcoCampus @UNIMASofficial https://t.co/kaZRyJxgFj"
441,"@aatea Kalau di selatan bisa lsg kerumah mas di daerah patangpuluhan, wirobrajan. Kalo utara bisa lsg ke outlet di deket kampus UKDW, di dlm jolly roger tattoo studio. Atau bs hub 087839399077"
442,KCC Sejong: Setelah selesai Level 1 (Dasar 1) Bahasa Korea di Korean Center UKDW https://t.co/zbNyTjzuyh
443,"@uajy @UKDW @mercubuana @umsofficial_ @globalunimus @msiauni_kd @utm_my @mediumalaysia @NatUniv @UniversitiMalay @UMS_EcoCampus @UNIMASofficial @uniszaedumy 
@manipalmy @mmumalaysia @NilaiUniversity @ucsiuniversity @UTPOfficial @uniselshahalam https://t.co/DCfrdGAyQM"
444,"@riodeniz Iya itu yg jalan searah dari UKDW ke timur, depan pom bensin persis
Buka jam 7 maleman kayanya, tutup nya jam 12 malem klo belum habis"
445,KCC Sejong: Korean Center UKDW membuka Upacara Kelulusan Level 1 https://t.co/GYIGprYC2x
446,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/U3ozSx8qUf
447,@angel_jkt08 Ukdw 😂
448,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/vwU9FCRB9d
449,"💫⏪
EPISTROFI
""Let's Throwback To Our Journey""

ARMY!!! Let's celebrate BTS 6th Anniversary together with @bts_jogja

Date : June 22th, 2019
Venue : Gedung Auditorium Koinonia, UKDW, Yogyakarta

Registration :
https://t.co/ZeHdXGbcRh
(26 May - 11 June 2019)

Don't miss it!💜 https://t.co/7Eu98CWEZb"
450,@miikmichael @fajarjun musim/tahun berapa ini UKDW sponsori Persipura? baru tahu.
451,"@FANBASEBGST Kuliah di ukdw, biar makan babi tiap hari"
452,@tepapuru hooo o kak😭😭 dah mepet trs macet bgt depan ukdw nangiz.....
453,"@educationfess UAD UII UMY kalo islam
Sanata dharma, atma jaya, ukdw kalo nonis

BAGUS SEMUAAA ITUH"
454,@anderson_bryann Semangat mz bry cogans dunia akhirat hitz se ukdw🙌
455,KCC Sejong: Korean Center UKDW Membuka Pendaftaran Kursus Bahasa Korea Umum untuk Juni 2019 https://t.co/KzKWU6EMYF
456,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/aFR2yvfWKp
457,UKDW PROFILE https://t.co/3CAwDFF7x0 lewat YouTube #sabda
458,@educationfess Ukdw nder😂
459,"@conyaad Cari deket uin situ atau gejayan situ banyak kost cewe, atau deket UKDW rata2 kost cewe mayan bagus kalo mau yang deket. Daerah demangan sm papringan banyak kost cewe juga"
460,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/TDTrx1Dkjf
461,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
462,UKDW Lakukan Biokonservasi di Pantai Samas https://t.co/g4tOK500ls https://t.co/p34ZoAhphA
463,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/SSuat2vIjZ
464,"apakah ini pertanda aku ntar malem bisa keluyuran sambil beli nasgor sapi, tempura, babi ukdw, atau papilon? sepertinya ritual 'kota-kota' saat spaneng masih bisa diberlakukan, koreksian kutinggal bentar mau kan? suntuk akutu 😅"
465,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
466,"Semangat Pagi Kotaku Istimewa..
Dalam Workshop penyusunan LARAP di UKDW kemarin turut dihadiri oleh Satker PKPBM, Worldbank, KMP, TA UP dan Tim Korkot 6 Kota Kab wilayah OSP 1 dan 2 Jateng DIY. Dalam workshop… https://t.co/PFd60JKaqr"
467,parah bener w benci website si TA ukdw
468,"Semangat Pagi Kotaku istimewa..
Pagi ini bertempat di Auditorium Universitas Duta Wacana (UKDW) Yogyakarta sedang berlangsung coaching Clinic Pengelolaan Sosial KOTAKU..
      Dalam pelaksanaan Kota Tanpa Kumuh… https://t.co/x1TL0F9cnw"
469,Babinsa Desa Beji Koramil 05/Ngawen Serda Bani Turahno ikuti Pendampingan observasi di hutan adat wonosadi bersama mahasiswa UKDW Yogyakarta di lokasi Hutan adat wonosadi Dsn.Duren Ds.Beji Kec.Ngawen https://t.co/lju3vflcng
470,"Piket pawas dan petugas strong poin polsek Gonfokuduman sambsn  cek atm bersama di kampus UKDW Jl. Dr.sutomo 
19/05*2019 https://t.co/7uCdP0OLQT"
471,"@kasm_aswin08 @disfungsional Anu, Mas ... daripada masnya bikin twitter jadi gak asyik karena ngajak debat teologi gini, mendingan masnya cari beasiswa kuliah di fakultas teologi aja deh. Di Jogja ada Fak.Teo UKDW dan/atau FTW. Puas2in deh di sana."
472,"@mbaktiw @DevinaYo @miund Iya juga sih, kadang memang tak berpenghuni. Kakak kelasku kuliah dulu ada satu yang beragama Buddha, trus beberapa temenku yang kuliah di UKDW juga ada yang beragama Buddha."
473,UKDW PROFILE https://t.co/3CAwDFF7x0 lewat YouTube #sabda
474,"Kemudian belated birthday pada sosok yang tidak kunjung lelah ikut latihan rutin basket baik jurusan dan fakultas. Dan usaha tsb dilakukan untuk dapat mengingat dan menulis makanan dan minuman yang dipesan para pengunjung restoran hits anak UKDW. Selamat Ulang Tahun, Bil! https://t.co/dMY7EVtpVi"
475,"@tanya2rl Klo dikab ada umy,isi,mercu,uad,akakom,dll. Klo kota ugm,uny,uin,ukdw banyak deh."
476,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
477,"Buku Tahunan 
Fakultas Kedokteran UKDW Yogyakarta https://t.co/37vO9lNVYu"
478,"Seusai memberi masukan perubahan kurikulum Fakultas Bioteknologi - UKDW... Mewarnai ""Bioentrepreneur.""
Bersama Dekan, Wakil Dekan dan para dosen pengajar Fak. Bioteknologi ....
#UKDW #Fak_Bioteknologi… https://t.co/ptZ97pEVYX"
479,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/qDrtLfW48Q
480,BUPATI AMON DJOBO DAN REKTOR UKDW JOGYAKARTA MENANDATANGANI NOTA KESEPAHAMAN https://t.co/dfzYdqmuCm
481,@educationfess Atmajaya jogja sanata dharma jogja ukdw jogja top 3 pts jogja mnurt aku 😍 dan semua nerima bidikmisi
482,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/kCoAdxPUC0
483,Penampilan Dosen Fakultas Teologi di  Natal Kampus UKDW (Full Version) https://t.co/naInmCkQkr lewat YouTube #sabda
484,"@ddddina Oh.. Oke deh.. Wkwk...
Klo dianter ke daerag Klitren ( deket UKDW ) kira2 ongkir berapa tuh?"
485,UKDW PROFILE https://t.co/3CAwDFF7x0 lewat YouTube #sabda
486,"jadi inget seminggu kemaren pas lewat bangjo depan ukdw, ada mas-mas pake helm ada logonya twice donggg😂"
487,@mercubuana @UKDW @uajy @Ipss_umy @PRESUNIV @UNLAbdg @iwhresearch @OfficialIIUM @UTama @UoNComputerSci @unpas_bandung @TelUniversity @NID_India @IITHyderabad @MCAmustangs @MCAEagles @UNPARofficial @OTI @TheLWTech @swissgermanuniv @suryauniversity @prasmul https://t.co/Cyfby8xlAk
488,"Traveler Space - Studio Perancangan Arsitektur 5 - UKDW // Joevdian Gerard @ Kota Cirebon, Jawa Barat, Indonesia — at Kota Cirebon, Jawa Barat, Indonesia https://t.co/wPrzbUlMgW"
